RefSeq ID	FOXA2	HNF1A	HNF4A	HNF6	CREB1	USF1
NM_003905	0	0	0	0	0	0
NM_005182	0	0	0	0	0	0
NM_020786	0	0	0	0	1	0
NM_004062	0	0	0	0	0	0
NM_004165	0	0	1	0	1	0
NM_198061	0	0	1	0	1	0
NM_016062	0	0	1	0	0	0
NM_024922	0	0	0	0	0	1
NM_173815	1	1	1	0	0	0
NM_022845	0	0	0	1	0	0
NM_025187	1	1	1	0	0	1
NM_033309	0	0	0	0	0	0
NM_018378	0	0	0	0	0	0
NM_153425	0	0	0	0	0	0
NM_001538	0	0	0	0	0	0
NM_003946	0	0	0	0	0	0
NM_001950	0	0	0	0	0	0
NM_024712	0	0	0	0	0	0
NM_014187	0	0	1	0	1	1
NM_012163	0	0	1	0	1	1
NM_004594	0	0	0	0	0	0
NM_013241	0	0	0	0	0	0
NM_018296	0	0	0	0	0	0
NM_016140	0	0	0	0	0	1
NM_013304	0	0	0	0	0	0
NM_000196	0	0	0	0	0	1
NM_004691	0	0	0	0	0	1
NM_007316	0	0	0	0	0	1
NM_024519	0	0	1	0	0	0
NM_006565	0	0	0	0	0	0
NM_016948	0	0	0	0	1	0
NM_022914	0	0	0	0	1	1
NM_032140	0	0	1	0	1	1
NM_030819	0	1	1	0	0	1
NM_018430	0	0	1	0	1	1
NM_020850	0	0	1	0	1	1
NM_025082	0	0	0	0	0	1
NM_020457	0	0	0	1	0	1
NM_005796	0	0	0	1	0	0
NM_014329	0	0	0	0	0	0
NM_198443	0	0	0	0	0	0
NM_006742	0	0	0	0	1	0
NM_001907	0	0	0	0	0	0
NM_000229	0	0	0	0	0	0
NM_005072	0	0	0	0	0	0
NM_022357	0	0	0	0	0	0
NM_017803	0	0	1	0	1	1
NM_018380	0	0	1	0	1	1
NM_173164	0	0	1	0	0	0
NM_024939	0	0	1	0	0	0
NM_012320	0	0	1	0	0	0
NM_003983	0	0	0	0	0	0
NM_019023	0	0	1	0	0	1
NM_018667	0	0	0	0	0	0
NM_001793	0	0	0	0	0	0
NM_004360	0	0	0	0	0	1
NM_138612	0	0	0	0	0	0
NM_032830	0	0	0	0	0	0
NM_017804	0	0	0	0	0	0
NM_130845	0	0	0	0	0	0
NM_013245	0	0	0	0	0	0
NM_022341	0	0	1	0	1	0
NM_016101	0	0	1	0	1	0
NM_032382	0	0	1	0	1	0
NM_144676	0	0	0	0	0	0
NM_005652	0	0	0	0	0	0
NM_030579	0	1	1	0	0	1
NM_173214	0	0	0	0	0	0
NM_000903	0	0	0	0	0	0
NM_014062	0	0	0	0	1	1
NM_182619	0	0	0	0	0	0
NM_017990	0	0	0	0	0	0
NM_173619	0	0	0	0	0	0
NM_058219	0	0	0	0	0	0
NM_001605	0	0	0	0	0	1
NM_007242	1	0	1	0	1	0
NM_018332	0	0	0	0	0	1
NM_006927	0	0	0	0	0	0
NM_145059	0	1	0	0	0	0
NM_012426	0	0	0	0	0	0
NM_145818	0	0	0	0	0	0
NM_152456	0	0	0	0	0	1
NM_138383	0	0	0	0	0	0
NM_018052	0	0	0	0	0	0
NM_017558	0	0	0	0	0	1
NM_018348	1	0	1	1	0	0
NM_007088	0	0	0	0	0	0
NM_145911	0	0	0	0	0	0
NM_006961	0	0	0	0	0	0
NM_005769	0	0	0	0	0	0
NM_000353	1	1	1	1	1	1
NM_052858	0	0	0	0	0	0
NM_001128	0	1	1	0	1	0
NM_017530	0	0	0	0	0	0
NM_014761	0	0	1	0	0	0
NM_181536	0	0	0	0	0	1
NM_001361	0	0	0	0	0	1
NM_005143	0	1	1	1	0	1
NM_020995	0	1	1	0	0	1
NM_014003	0	0	1	0	1	1
NM_017853	0	0	1	0	1	1
NM_031293	0	0	0	0	0	0
NM_006885	1	0	0	1	0	0
NM_207385	0	0	0	0	0	1
NM_002811	0	1	0	0	0	0
NM_001011880	0	0	0	0	0	0
NM_012201	0	0	1	1	0	0
NM_152649	0	0	0	0	0	0
NM_024306	0	0	0	1	0	0
NM_030581	0	1	1	0	0	1
NM_032268	0	1	1	1	0	0
NM_194436	0	0	0	0	0	0
NM_001906	0	0	0	0	0	0
NM_014567	0	0	0	0	0	0
NM_006324	0	0	0	0	0	0
NM_145254	0	0	1	0	0	0
NM_021615	0	0	0	0	0	0
NM_024533	0	0	0	0	0	0
NM_007285	0	0	0	0	0	0
NM_012091	0	0	0	0	1	0
NM_018975	0	0	0	0	0	0
NM_005548	0	0	0	0	0	0
NM_014940	0	0	1	1	0	1
NM_199355	0	0	0	0	0	1
NM_020927	0	0	0	0	0	0
NM_005752	0	0	0	0	0	0
NM_130844	0	0	0	0	0	1
NM_005360	0	0	1	1	0	1
NM_130897	0	0	0	0	0	0
NM_152342	0	0	0	0	0	0
NM_018455	0	0	1	0	1	0
NM_020188	0	0	1	0	1	0
NM_015251	0	0	1	0	0	0
NM_152337	0	0	0	0	1	1
NM_004483	0	0	0	0	0	0
NM_182740	0	0	0	0	0	0
NM_017429	0	0	0	1	0	1
NM_022041	0	0	0	1	1	1
NM_198390	0	0	0	0	0	0
NM_002661	0	0	0	0	0	0
NM_145168	0	0	0	0	0	1
NM_002153	0	1	1	1	0	0
NM_005792	0	0	0	1	1	0
NM_001257	0	0	0	0	0	0
NM_001537	0	0	0	0	0	0
NM_012213	0	0	1	0	0	0
NM_182980	0	0	1	0	0	0
NM_182981	0	0	1	0	0	0
NM_019065	0	0	0	0	0	0
NM_201268	0	0	0	0	0	0
NM_178452	0	0	0	0	0	0
NM_031463	0	0	0	0	0	0
NM_139174	0	0	0	0	1	0
NM_005679	0	0	0	0	1	0
NM_172347	0	0	0	0	0	1
NM_021197	0	0	0	0	0	0
NM_014861	0	0	0	0	0	0
NM_020947	0	0	0	0	0	0
NM_021149	0	0	0	0	0	0
NM_024731	0	0	0	0	0	0
NM_005153	0	0	0	0	0	1
NM_031476	0	0	0	0	0	0
NM_017740	0	0	0	0	1	0
NM_014732	0	0	0	0	0	0
NM_198491	0	0	0	0	0	1
NM_153238	0	0	0	0	0	0
NM_014615	0	0	0	0	0	0
NM_016095	0	0	0	0	0	0
NM_206967	0	0	0	0	0	0
NM_001861	1	0	0	1	0	1
NM_006067	1	0	0	1	0	1
NM_002163	0	0	0	0	0	0
NM_001451	0	0	0	0	0	0
NM_022764	0	0	0	0	0	0
NM_005250	0	0	0	0	0	0
NM_024735	1	1	1	1	1	1
NM_015144	1	1	1	1	1	0
NM_020655	0	0	0	0	0	0
NM_017566	0	0	0	0	0	0
NM_003486	0	0	0	0	0	0
NM_001739	0	1	1	1	0	0
NM_079837	0	0	1	0	1	0
NM_153813	0	0	0	0	0	0
NM_144604	0	0	0	0	1	0
NM_013278	0	0	0	0	0	0
NM_000101	0	0	1	0	0	0
NM_002461	0	0	0	0	0	1
NM_001012762	0	0	0	0	0	0
NM_207451	0	0	0	0	0	0
NM_030928	0	0	0	0	1	0
NM_016209	0	0	0	0	0	1
NM_000512	0	0	0	0	0	1
NM_005187	0	0	0	0	0	0
NM_174917	0	0	0	0	0	0
NM_004933	0	0	0	0	0	0
NM_182531	0	0	0	0	0	0
NM_013275	0	0	1	0	0	0
NM_199367	0	0	1	1	1	0
NM_000977	0	0	0	0	1	0
NM_153636	0	0	0	0	0	0
NM_004413	0	0	0	0	0	0
NM_153025	0	0	0	0	0	0
NM_002768	0	0	0	0	0	0
NM_052988	0	1	1	0	0	0
NM_152339	0	0	0	1	1	0
NM_152287	0	0	0	0	0	0
NM_004913	0	0	0	0	0	0
NM_000135	0	0	0	0	0	0
NM_014972	0	0	0	0	0	0
NM_002386	0	0	0	0	0	0
NM_006086	0	0	0	0	0	0
NM_001132	0	0	0	0	0	1
NM_024043	0	0	0	0	0	0
NM_052996	0	0	0	0	0	1
NM_006987	0	0	1	1	0	0
NM_001013672	0	0	0	0	0	0
NM_182705	0	0	0	0	0	0
NM_018289	0	0	0	0	0	0
NM_024792	0	0	0	0	0	0
NM_015721	0	0	0	0	0	0
NM_018146	0	0	1	0	1	0
NM_022463	0	0	0	0	0	0
NM_013337	0	0	0	0	1	0
NM_001092	0	0	0	0	0	0
NM_021962	0	0	0	0	0	0
NM_172367	0	0	0	0	0	0
NM_006761	0	0	0	0	0	0
NM_016823	0	0	1	1	0	1
NM_033375	0	0	0	0	0	0
NM_006224	0	0	0	0	0	0
NM_152346	0	0	0	0	0	0
NM_145352	0	0	0	0	0	0
NM_006445	0	0	0	0	0	1
NM_152348	0	1	1	0	1	1
NM_032895	0	1	1	0	1	1
NM_000934	1	1	1	1	0	0
NM_002945	0	0	0	0	0	0
NM_052928	0	0	0	0	0	0
NM_001383	0	0	0	0	0	0
NM_080822	0	0	0	0	0	0
NM_006497	0	0	0	0	0	0
NM_021947	1	0	0	0	0	1
NM_025023	1	0	0	0	0	1
NM_014853	0	0	0	0	0	0
NM_020310	0	0	0	0	1	0
NM_024086	0	0	0	0	0	0
NM_000430	0	0	0	0	0	0
NM_015229	0	0	1	0	0	0
NM_014566	0	0	0	0	0	1
NM_002548	0	0	0	0	0	0
NM_003555	0	0	0	0	0	0
NM_012352	0	0	0	0	0	0
NM_014565	1	0	0	1	0	0
NM_002550	0	0	0	0	0	1
NM_001005334	0	0	0	0	0	0
NM_002551	0	0	0	0	0	0
NM_003553	0	0	0	0	0	0
NM_012373	0	0	0	0	0	0
NM_003554	0	0	0	0	0	0
NM_032598	0	0	0	0	0	0
NM_145068	0	0	0	0	0	1
NM_080706	0	0	0	0	0	0
NM_080704	0	0	0	0	0	0
NM_004937	0	0	1	0	0	1
NM_013276	0	0	1	0	0	1
NM_001014764	0	0	0	0	0	0
NM_175080	0	0	0	0	0	0
NM_031965	0	0	0	0	0	0
NM_002208	0	0	1	0	0	0
NM_018553	0	0	0	0	0	0
NM_172206	0	0	0	0	0	0
NM_032294	0	0	0	0	0	0
NM_002558	0	0	0	0	0	0
NM_174958	0	0	1	0	0	0
NM_144611	0	0	1	0	1	0
NM_015113	0	0	1	0	1	0
NM_016376	0	0	0	0	0	0
NM_182682	0	0	0	0	0	0
NM_014520	0	0	1	0	0	0
NM_153338	0	0	1	0	0	0
NM_198501	0	0	0	0	0	0
NM_001140	0	0	0	0	0	0
NM_014389	0	0	0	0	0	0
NM_001001683	0	0	1	0	1	0
NM_032265	0	0	1	0	1	0
NM_022059	0	0	0	0	0	0
NM_003963	0	0	0	0	0	0
NM_182566	0	0	0	0	0	0
NM_002798	0	0	0	0	0	0
NM_170663	0	1	0	1	0	0
NM_000080	0	0	1	0	0	0
NM_000173	0	0	0	0	0	0
NM_015528	0	0	1	0	1	0
NM_053013	0	0	1	0	0	0
NM_005022	0	0	1	1	0	1
NM_015099	0	0	0	0	0	1
NM_006612	0	0	1	0	0	1
NM_017986	0	0	0	0	0	0
NM_153018	0	0	0	0	0	0
NM_014519	0	0	0	0	0	0
NM_207103	0	0	0	0	0	0
NM_004703	0	0	1	0	0	1
NM_032308	0	0	0	0	0	1
NM_002532	0	0	0	0	0	1
NM_001212	0	0	0	0	0	0
NM_020162	0	0	0	0	0	0
NM_024039	0	0	0	0	1	0
NM_033007	0	0	0	0	0	0
NM_015253	0	0	0	0	0	0
NM_014336	0	0	0	0	0	0
NM_019013	0	0	0	0	0	0
NM_031220	0	0	0	0	0	0
NM_032731	0	0	1	1	0	0
NM_014804	0	0	1	1	0	1
NM_016060	0	0	0	1	0	1
NM_177550	0	0	1	0	0	0
NM_199139	0	0	1	0	0	0
NM_153230	0	0	0	0	0	0
NM_053285	0	0	0	0	0	0
NM_001004333	0	0	0	0	0	0
NM_201566	0	0	1	0	0	0
NM_153357	0	0	0	1	0	0
NM_182906	0	0	0	0	0	0
NM_080914	0	0	1	1	0	0
NM_001671	0	0	0	0	0	0
NM_000018	0	0	0	0	0	0
NM_004422	0	1	1	0	1	1
NM_203415	0	0	0	0	0	0
NM_015343	0	0	0	0	0	0
NM_001307	0	0	0	0	0	0
NM_001042	0	0	0	0	0	0
NM_015982	0	0	0	0	0	0
NM_001970	0	0	1	0	1	0
NM_004489	0	0	0	0	0	0
NM_014716	0	0	0	0	0	0
NM_001002914	0	0	0	0	0	0
NM_198154	0	0	0	0	0	0
NM_003985	0	0	0	0	0	0
NM_020360	0	0	1	0	0	0
NM_020795	0	0	1	0	0	0
NM_199339	0	0	0	0	0	0
NM_175734	0	0	0	0	0	0
NM_178518	0	0	0	0	1	0
NM_004112	0	0	0	0	1	0
NM_000747	0	0	1	1	1	0
NM_000937	0	0	0	0	0	0
NM_015670	0	0	0	0	0	0
NM_001251	1	1	1	0	0	0
NM_006942	0	0	0	0	0	0
NM_004860	0	0	0	0	0	0
NM_001040	0	0	1	0	0	0
NM_133491	0	0	1	0	0	0
NM_001678	0	0	0	0	0	0
NM_000546	0	0	0	0	0	0
NM_001406	0	0	0	0	0	0
NM_020877	0	0	0	0	0	1
NM_203411	0	0	1	0	0	1
NM_144607	0	0	1	0	0	1
NM_032356	0	0	1	0	0	1
NM_001005271	0	0	0	0	0	0
NM_053051	0	0	0	0	0	0
NM_004732	0	0	0	0	1	0
NM_000180	0	0	0	0	0	0
NM_001141	0	0	0	0	0	0
NM_001139	0	0	0	0	0	0
NM_021628	0	0	1	0	0	0
NM_002616	0	0	1	0	0	0
NM_014232	0	0	0	0	0	0
NM_183065	0	0	0	0	0	0
NM_017622	0	0	0	0	0	1
NM_004217	0	0	0	0	0	0
NM_173621	0	0	0	0	0	0
NM_012393	0	0	0	0	1	0
NM_016492	0	0	1	1	0	0
NM_173728	0	0	0	0	0	0
NM_153007	0	0	0	0	0	0
NM_213597	0	0	0	0	0	0
NM_000987	0	0	0	0	0	0
NM_030808	0	0	0	0	0	0
NM_005964	0	0	0	0	0	0
NM_144681	0	0	1	0	1	0
NM_152599	0	0	0	0	0	0
NM_014308	0	0	0	0	0	0
NM_004822	0	0	0	0	0	1
NM_145054	0	0	0	0	0	0
NM_004246	0	0	0	0	0	0
NM_002903	0	0	0	0	0	0
NM_003644	0	0	0	0	0	0
NM_201432	0	0	0	0	0	0
NM_201433	0	0	0	0	0	1
NM_003802	0	0	0	0	0	0
NM_002472	0	1	0	0	0	0
NM_017533	0	1	0	0	0	0
NM_005963	0	1	0	0	0	0
NM_017534	0	1	0	0	0	1
NM_002470	0	0	0	0	0	0
NM_020233	0	0	0	0	0	1
NM_004589	0	0	0	0	0	1
NM_001004313	0	0	1	0	0	0
NM_207386	0	0	0	0	0	0
NM_001372	0	0	0	0	0	0
NM_004662	0	0	0	1	0	0
NM_144680	0	0	0	0	0	0
NM_003010	0	0	0	0	0	0
NM_153604	0	0	0	0	0	0
NM_014859	0	0	0	0	0	0
NM_018127	0	0	0	0	1	1
NM_006042	0	0	0	0	0	0
NM_001303	0	0	0	0	0	1
NM_001007530	0	0	0	0	0	0
NM_006041	0	0	0	0	1	1
NM_153322	0	0	0	0	0	1
NM_031898	0	0	0	0	0	0
NM_173622	0	0	0	0	0	0
NM_145301	0	0	0	0	0	0
NM_006382	0	0	0	0	0	0
NM_020652	0	0	1	1	0	0
NM_178571	0	0	0	0	0	0
NM_000676	0	0	0	0	0	1
NM_017775	0	0	0	0	0	0
NM_004278	0	0	1	0	0	0
NM_006311	0	0	1	0	0	0
NM_181716	0	0	0	0	0	0
NM_018955	0	0	0	0	0	0
NM_016113	0	0	0	0	0	0
NM_152350	0	0	0	1	0	1
NM_207387	0	0	0	0	0	0
NM_020653	0	0	0	0	0	0
NM_020787	0	0	0	0	1	0
NM_012452	0	0	0	0	0	0
NM_015134	0	0	1	0	0	0
NM_178836	0	0	0	0	1	0
NM_144997	0	0	1	0	0	1
NM_003653	0	0	0	0	0	0
NM_020201	0	0	0	0	0	0
NM_018019	0	0	0	0	1	0
NM_016084	0	0	0	0	0	0
NM_148173	1	1	1	1	0	0
NM_007169	1	1	1	1	0	0
NM_148172	0	0	1	1	1	0
NM_030665	0	0	0	0	0	0
NM_004176	0	0	0	0	0	0
NM_031294	0	0	1	0	1	1
NM_144678	0	0	1	0	1	1
NM_024052	0	0	0	0	0	0
NM_145691	0	0	0	0	0	0
NM_016239	0	0	0	0	0	0
NM_017758	0	0	0	0	1	0
NM_004140	0	0	0	0	0	0
NM_139162	0	0	0	0	0	0
NM_144775	0	0	0	0	0	0
NM_004618	0	0	0	0	0	0
NM_148918	0	0	1	0	0	0
NM_182568	0	0	0	0	0	0
NM_031456	0	0	0	0	0	0
NM_016078	0	0	0	0	0	0
NM_002767	0	0	0	0	0	0
NM_152351	0	0	0	0	0	0
NM_006613	0	0	0	0	0	0
NM_148921	0	0	0	0	0	0
NM_015681	0	0	0	0	0	0
NM_139032	0	0	0	0	0	0
NM_002404	0	0	0	0	0	0
NM_007148	0	0	0	0	0	0
NM_018242	0	0	1	0	0	0
NM_000382	0	0	1	1	0	1
NM_152908	0	0	0	0	0	0
NM_000691	0	0	0	0	0	0
NM_014683	0	0	0	0	0	1
NM_007202	0	0	0	0	0	0
NM_152904	0	0	0	0	0	0
NM_207453	0	0	0	0	0	0
NM_001004306	0	0	0	0	1	0
NM_015510	0	0	0	1	0	0
NM_003876	0	0	0	0	0	0
NM_145109	0	0	0	0	0	0
NM_002756	0	0	0	0	0	0
NM_203392	0	0	0	0	0	0
NM_134265	0	0	0	0	0	0
NM_002308	0	0	0	0	0	0
NM_153292	0	0	1	0	0	1
NM_016231	0	0	0	0	1	0
NM_021093	0	0	0	0	0	0
NM_173624	0	1	0	0	0	1
NM_014573	0	1	0	0	1	0
NM_021137	0	0	1	0	1	0
NM_174887	0	0	1	0	1	0
NM_152464	0	0	0	0	0	0
NM_015584	0	0	0	0	0	0
NM_015077	1	1	1	1	1	0
NM_000638	1	1	1	1	1	0
NM_080669	0	0	1	0	0	0
NM_003984	0	0	0	0	0	1
NM_003593	0	0	0	0	0	0
NM_005148	0	0	1	0	0	0
NM_006461	0	1	1	0	1	0
NM_144610	0	0	0	0	0	0
NM_014680	0	0	0	0	0	0
NM_003170	0	0	0	0	1	0
NM_006923	0	0	0	0	1	0
NM_152465	0	0	0	0	0	0
NM_000984	0	0	0	0	0	0
NM_178170	0	0	0	0	0	0
NM_145751	0	0	0	0	0	0
NM_018182	0	0	0	0	0	0
NM_004475	0	0	0	0	0	0
NM_178860	0	0	0	0	0	0
NM_016518	0	0	1	0	0	0
NM_203318	0	0	0	0	0	0
NM_005208	0	0	0	0	0	0
NM_020772	0	0	0	0	0	0
NM_020791	0	0	0	0	1	0
NM_138349	0	0	0	0	0	0
NM_152345	0	0	0	0	0	1
NM_032854	0	0	0	0	0	0
NM_033389	0	0	0	0	0	0
NM_198529	0	0	0	0	0	0
NM_032141	0	0	0	0	0	0
NM_001045	0	0	0	0	0	1
NM_000386	0	0	0	0	0	0
NM_206832	0	1	1	0	0	0
NM_001304	0	0	0	0	0	0
NM_004871	0	0	0	0	0	0
NM_015594	0	0	0	0	0	0
NM_207323	0	0	0	0	0	0
NM_015986	0	0	0	0	0	1
NM_024683	0	0	1	0	0	0
NM_018404	0	0	0	0	0	0
NM_197939	0	0	0	0	0	0
NM_000267	0	0	0	0	0	0
NM_002544	0	0	0	0	0	0
NM_006495	0	1	0	0	0	0
NM_014210	0	0	0	0	0	0
NM_032932	0	0	0	0	0	0
NM_018405	0	0	0	0	0	0
NM_018428	0	0	0	0	0	0
NM_015355	0	0	0	0	0	0
NM_052888	0	0	0	0	0	1
NM_018307	0	0	0	0	0	1
NM_138328	0	0	0	0	0	0
NM_022344	0	0	1	1	0	0
NM_002815	0	0	0	0	0	0
NM_003885	0	0	0	0	0	0
NM_015194	0	0	0	0	1	1
NM_015544	0	0	0	0	0	0
NM_173847	0	0	0	0	0	0
NM_183377	0	0	0	0	0	0
NM_001094	0	0	0	0	0	0
NM_002982	0	0	0	0	0	0
NM_006273	0	0	0	0	0	0
NM_002986	0	0	0	0	0	0
NM_005623	0	0	0	0	0	0
NM_005408	0	0	0	0	0	0
NM_002981	0	0	1	0	0	1
NM_207313	0	0	0	0	0	0
NM_207454	0	0	0	0	0	0
NM_052857	0	0	0	0	1	0
NM_006584	0	0	0	0	1	0
NM_002311	0	0	0	0	0	0
NM_057178	1	0	1	1	0	1
NM_017559	0	0	0	0	0	0
NM_133630	0	0	0	0	0	0
NM_018096	0	1	0	1	0	0
NM_152462	0	0	0	0	0	0
NM_144975	0	1	0	0	0	1
NM_152270	0	0	0	0	0	0
NM_018042	0	0	0	0	0	0
NM_144682	0	0	0	0	0	0
NM_000286	0	0	0	0	1	0
NM_001282	0	0	0	0	1	0
NM_033315	0	0	0	0	0	0
NM_139285	0	0	0	0	0	0
NM_032950	0	0	0	0	0	0
NM_139215	0	0	1	0	0	1
NM_152781	0	0	0	0	0	0
NM_002985	0	0	0	0	0	1
NM_145654	0	0	0	0	0	0
NM_020426	0	0	0	0	0	0
NM_004590	0	0	0	0	0	0
NM_032963	0	0	0	0	0	0
NM_032964	0	0	0	0	0	0
NM_145898	0	0	0	0	0	0
NM_002988	0	0	0	0	0	0
NM_002983	0	0	0	0	0	0
NM_002984	0	0	0	0	0	0
NM_001001417	0	0	0	0	0	0
NM_001001437	0	0	0	0	0	0
NM_207007	0	0	0	0	0	0
NM_001001418	0	0	0	0	0	0
NM_004773	0	0	0	0	0	0
NM_178517	0	0	0	0	0	0
NM_025109	0	0	0	0	0	0
NM_024835	0	0	0	0	1	0
NM_024308	0	0	0	0	0	0
NM_005568	0	0	0	0	0	0
NM_012138	0	0	1	1	1	0
NM_198838	0	0	0	0	0	0
NM_198836	0	0	0	0	0	0
NM_173625	0	0	0	1	0	1
NM_133439	0	0	1	0	0	0
NM_198839	0	0	1	1	0	0
NM_007026	0	0	0	0	0	0
NM_080551	0	0	0	0	0	0
NM_080550	0	0	0	0	0	0
NM_152300	0	0	0	0	0	0
NM_000458	0	0	1	0	0	0
NM_032258	0	0	0	0	0	0
NM_032351	0	0	0	0	0	0
NM_001004334	0	0	0	0	0	0
NM_014598	0	0	0	0	0	0
NM_005937	0	0	0	0	0	0
NM_002795	0	0	0	1	0	0
NM_003559	0	0	0	0	1	1
NM_017748	0	0	1	0	1	0
NM_000978	0	0	0	0	0	0
NM_006148	0	0	0	1	0	0
NM_020405	0	1	1	0	0	0
NM_000981	0	0	0	0	0	0
NM_198993	0	0	0	0	0	0
NM_032875	0	0	0	0	0	0
NM_004774	1	0	1	0	0	1
NM_016507	1	0	1	0	0	1
NM_006160	0	0	0	0	0	0
NM_032192	0	0	0	0	0	0
NM_006804	0	0	0	0	0	0
NM_003673	0	0	0	0	0	0
NM_001005862	0	0	0	0	0	0
NM_004448	0	0	0	0	0	0
NM_032339	0	0	0	0	0	0
NM_198844	0	1	0	0	0	1
NM_183232	0	1	0	0	0	1
NM_018530	0	0	0	0	0	0
NM_139280	0	0	0	0	0	0
NM_178171	0	0	0	0	0	0
NM_002809	0	0	0	0	0	0
NM_172220	0	0	0	0	1	0
NM_014815	0	0	1	0	0	1
NM_199334	0	0	1	0	0	1
NM_021724	0	0	1	0	0	1
NM_007359	0	0	0	0	0	0
NM_016339	0	0	0	0	0	0
NM_133264	0	0	0	0	0	0
NM_001254	0	0	0	0	0	0
NM_152219	0	0	0	0	0	0
NM_001067	0	0	0	0	0	0
NM_001552	0	0	0	0	0	1
NM_032865	0	0	0	0	0	0
NM_001838	0	0	0	0	0	0
NM_003079	0	0	0	0	0	0
NM_152349	0	0	0	0	0	0
NM_019016	0	0	0	0	0	0
NM_181534	0	0	0	0	0	0
NM_181539	0	0	0	0	0	0
NM_181537	0	0	0	0	0	0
NM_181535	0	0	0	0	0	0
NM_145274	0	0	0	0	0	0
NM_000421	0	0	0	0	0	0
NM_000223	0	0	0	0	0	1
NM_019010	0	0	0	0	0	0
NM_173213	0	0	0	0	0	1
NM_213656	0	0	0	0	0	0
NM_182497	0	0	0	0	0	0
NM_033185	0	0	0	0	0	0
NM_031959	0	0	0	0	0	0
NM_031958	0	0	0	0	0	0
NM_031957	0	0	0	0	0	0
NM_033184	0	0	0	0	0	0
NM_033059	0	0	0	0	0	0
NM_031854	0	0	0	0	0	0
NM_033188	0	0	0	0	0	1
NM_032524	0	0	0	0	0	1
NM_033062	0	0	0	0	0	0
NM_033060	0	0	0	0	0	0
NM_033191	0	0	0	0	0	0
NM_031964	0	0	0	0	0	0
NM_004138	0	0	0	0	0	1
NM_002279	0	0	0	0	0	0
NM_002277	0	0	0	0	0	0
NM_003770	0	0	0	0	0	0
NM_006771	0	0	0	0	0	0
NM_002278	0	0	0	0	0	1
NM_002280	0	0	0	0	0	0
NM_003771	0	0	0	0	0	0
NM_153490	0	0	0	0	0	0
NM_002276	0	0	0	0	0	0
NM_000226	0	0	0	0	0	0
NM_000526	0	0	0	0	0	0
NM_005557	0	0	0	0	0	0
NM_000422	0	0	0	0	0	0
NM_005801	0	0	0	0	0	0
NM_000805	0	0	0	0	0	0
NM_177977	0	0	0	0	0	0
NM_021991	0	0	1	0	0	1
NM_021939	0	0	0	0	0	1
NM_152467	0	0	0	0	0	1
NM_052935	0	0	0	0	0	0
NM_018143	0	0	1	0	0	0
NM_198830	0	1	1	1	0	0
NM_031421	0	0	0	0	0	0
NM_033133	0	0	0	0	0	0
NM_001001349	0	0	0	0	0	0
NM_003315	0	0	0	0	0	0
NM_024119	0	0	0	0	0	0
NM_033194	0	0	1	0	0	0
NM_021078	0	0	1	0	0	0
NM_201434	0	0	0	0	0	1
NM_012285	0	0	0	0	0	0
NM_001524	0	0	0	0	0	0
NM_012448	0	0	0	1	0	0
NM_003152	0	0	0	0	0	0
NM_213662	0	1	1	0	1	1
NM_012232	0	0	0	0	0	0
NM_005177	0	0	0	0	0	1
NM_000413	0	0	0	0	0	0
NM_025233	0	0	0	0	0	0
NM_016556	0	0	0	0	0	0
NM_001070	0	0	1	0	1	0
NM_016437	0	0	0	0	0	0
NM_024927	0	0	0	0	0	0
NM_016602	0	0	0	0	0	0
NM_001991	0	0	0	0	0	0
NM_005854	0	0	0	0	0	0
NM_032353	0	0	0	0	0	0
NM_032387	0	0	0	0	0	0
NM_173478	0	1	1	0	0	0
NM_003766	0	0	1	0	1	1
NM_009590	0	0	0	0	0	0
NM_000151	0	1	1	1	0	1
NM_173079	0	0	0	0	0	0
NM_025267	0	0	0	0	0	0
NM_000988	0	0	0	0	0	0
NM_005533	0	0	0	0	0	0
NM_005440	0	0	0	0	1	0
NM_006373	0	0	0	0	1	0
NM_007295	0	0	0	0	0	0
NM_031862	1	0	1	1	1	1
NM_145041	0	0	0	0	0	1
NM_001661	0	0	0	0	1	0
NM_004941	0	0	1	0	0	0
NM_001986	0	0	0	0	0	0
NM_013999	0	0	0	0	0	0
NM_025237	0	0	0	0	0	0
NM_004090	0	0	1	0	0	0
NM_001932	0	0	1	0	1	0
NM_145273	0	0	1	0	1	0
NM_005374	0	0	0	0	0	0
NM_002722	0	0	0	0	0	1
NM_153006	0	0	1	0	1	0
NM_004160	0	0	1	0	1	0
NM_032376	0	0	0	0	0	0
NM_138387	0	0	0	0	0	0
NM_001015053	0	0	0	0	0	0
NM_024032	0	0	0	0	0	0
NM_080863	0	0	0	0	0	0
NM_177441	0	0	0	0	0	1
NM_014233	0	0	0	1	0	0
NM_000342	0	0	0	0	0	0
NM_006695	0	0	0	0	0	0
NM_016016	0	0	0	0	0	0
NM_001012479	0	0	0	0	0	0
NM_000419	0	0	0	0	0	1
NM_001002909	0	0	0	1	0	0
NM_001466	0	0	0	0	0	1
NM_144609	0	0	1	0	0	0
NM_025104	0	0	0	0	0	0
NM_021612	0	0	0	0	0	0
NM_016438	0	0	0	0	0	0
NM_213607	0	0	0	0	0	0
NM_004247	0	0	0	0	0	0
NM_002055	0	0	0	0	0	0
NM_006688	0	0	0	0	0	0
NM_021079	0	0	1	0	1	1
NM_024819	0	0	1	0	1	1
NM_024722	0	1	1	0	0	0
